time,disp_y_top,h,react_y_top,stress_yy
1.04,-0.20792,0.28173695926618,-6.2535007091857,-0.47919885832872
1.05,-0.2034,0.28173695926618,-5.5471518417801,-0.42553045671737
1.06,-0.19888,0.28173695926618,-4.8425057800946,-0.371834564326
1.07,-0.19436,0.28173695926618,-4.1395641124437,-0.31811262000815
1.08,-0.18984,0.28173695926618,-3.4383282923988,-0.26436604985547
1.09,-0.18532,0.28173695926618,-2.741907243153,-0.21084049032989
1.1,-0.1808,0.28173695926618,-2.0638876131413,-0.15861410260507
1.11,-0.17628,0.28173695926618,-1.45475401696,-0.11177524955446
1.12,-0.17176,0.28173695926618,-0.96634767161431,-0.074514468988705
1.13,-0.16724,0.28173695926618,-0.49096885190953,-0.038161999725529
1.14,-0.16272,0.28173695926618,-0.17465354424001,-0.014243871703174
1.15,-0.1582,0.28173695926618,1.4787682373513e-12,-0.0010718386302885
1.16,-0.15368,0.28173695926618,-1.2339899881e-12,-0.0010718386271114
1.17,-0.14916,0.28173695926618,-1.2296243667373e-12,-0.0010718386239502
1.18,-0.14464,0.28173695926618,-3.0661866427616e-12,-0.0010718386207888
1.19,-0.14012,0.28173695926618,-5.1800093704577e-12,-0.0010718386176276
1.2,-0.1356,0.28173695926618,-5.1923957924375e-12,-0.0010718386144665
1.21,-0.13108,0.28173695926618,-7.1580941688072e-12,-0.0010718386113054
1.22,-0.12656,0.28173695926618,-9.0192636159229e-12,-0.0010718386081441
1.23,-0.12204,0.28173695926618,-1.0891806259125e-11,-0.0010718386049829
1.24,-0.11752,0.28173695926618,-1.3303781355365e-11,-0.0010718386018215
1.25,-0.113,0.28173695926618,-1.4421856895489e-11,-0.0010718385986604
1.26,-0.10848,0.28173695926618,-1.6849310261843e-11,-0.001071838595499
1.27,-0.10396,0.28173695926618,-1.8156386157454e-11,-0.0010718385923378
1.28,-0.09944,0.28173695926618,-1.9677778381895e-11,-0.0010718385891767
1.29,-0.09492,0.28173695926618,-2.1350775275436e-11,-0.0010718385860156
1.3,-0.0904,0.28173695926618,-2.3163637652605e-11,-0.0010718385828544
1.31,-0.08588,0.28173695926618,-2.3584133452582e-11,-0.0010718385796932
1.32,-0.08136,0.28173695926618,-2.5670649737107e-11,-0.0010718385765318
1.33,-0.07684,0.28173695926618,-2.730446995415e-11,-0.0010718385733707
1.34,-0.07232,0.28173695926618,-2.8111770618728e-11,-0.0010718385702096
1.35,-0.0678,0.28173695926618,-2.9723476045575e-11,-0.0010718385670482
1.36,-0.06328,0.28173695926618,-3.191456422764e-11,-0.001071838563887
1.37,-0.05876,0.28173695926618,-3.3649020849275e-11,-0.0010718385607256
1.38,-0.05424,0.28173695926618,-3.46377901303e-11,-0.0010718385575643
1.39,-0.04972,0.28173695926618,-3.6701611852598e-11,-0.0010718385544031
1.4,-0.0452,0.28173695926618,-3.8179731435506e-11,-0.0010718385512418
1.41,-0.04068,0.28173695926618,-3.9134711098427e-11,-0.0010718385548674
1.42,-0.03616,0.28173695926618,-4.0785528063243e-11,-0.0010718385517063
1.43,-0.03164,0.28173695926618,-4.2385471114552e-11,-0.0010718385485451
1.44,-0.02712,0.28173695926618,-4.4037239951277e-11,-0.0010718385453838
1.45,-0.0226,0.28173695926618,-4.4926864179985e-11,-0.0010718385422225
1.46,-0.01808,0.28173695926618,-4.6386067807869e-11,-0.0010718385390613
1.47,-0.01356,0.28173695926618,-4.8034765973978e-11,-0.0010718385359002
1.48,-0.0090399999999995,0.28173695926618,-4.9034014104574e-11,-0.0010718385403298
1.49,-0.0045199999999995,0.28173695926618,-5.068264827565e-11,-0.0010718385371687
1.5,0,0.28173695926618,-5.2331802382653e-11,-0.0010718385340072
